Policy_Id,Policy_Year,Make,Body_Style,Model_Year,Model_Color,Miles_Driven,Driver_Hair_Color,Years_Customer,Accident_Reported
2773,2002,Toyota,suv,2018,Blue,22325,Brown,4,1
2774,2023,Subaru,sedan,2022,Blue,15123,Black,10,1
2775,2018,Subaru,sedan,2023,Red,20600,Brown,2,0
2776,2014,Toyota,truck,2010,White,7268,Brown,3,0
2777,2003,Toyota,truck,2007,Red,16007,Brown,5,0
2778,2010,Honda,suv,2015,Red,1794,Black,7,0
2779,2001,Honda,sedan,2000,White,8623,Black,15,0
2780,2004,Subaru,truck,2017,Red,18419,Brown,10,1
2781,2008,Toyota,truck,2006,White,1240,Black,4,0
2782,2015,Toyota,suv,2004,Blue,9198,Brown,7,0
2783,2023,Honda,suv,2022,Red,5356,Black,17,0
2784,2014,Subaru,truck,2023,White,23114,Black,3,0
2785,2019,Subaru,truck,2017,White,2971,Black,17,0
2786,2009,Toyota,sedan,2020,Blue,23505,Brown,9,1
2787,2007,Subaru,truck,2012,Red,18616,Brown,20,1
2788,2008,Toyota,sedan,2019,Blue,13175,Brown,3,0
2789,2023,Toyota,suv,2002,Red,3966,Black,16,0
2790,2012,Honda,sedan,2007,White,7377,Black,7,0
2791,2000,Honda,truck,2011,White,24511,Brown,4,0
2792,2005,Honda,truck,2021,White,5265,Black,4,0
2793,2019,Subaru,sedan,2010,Blue,17013,Brown,5,1
2794,2016,Toyota,truck,2009,Red,8248,Black,1,1
2795,2021,Toyota,sedan,2008,Red,10005,Brown,4,0
2796,2008,Subaru,sedan,2007,Blue,10557,Brown,6,0
2797,2009,Honda,sedan,2019,White,10166,Black,1,1
2798,2002,Subaru,suv,2004,White,23995,Brown,6,0
2799,2021,Subaru,suv,2002,Blue,14481,Black,11,0
2800,2002,Honda,truck,2014,White,5204,Black,15,0
2801,2009,Subaru,suv,2016,Blue,4698,Brown,4,0
2802,2018,Subaru,truck,2005,Red,8781,Black,11,0
2803,2002,Toyota,suv,2014,White,19286,Brown,9,0
2804,2012,Honda,truck,2006,Blue,16834,Brown,8,0
2805,2023,Subaru,truck,2012,Blue,24400,Black,16,1
2806,2005,Subaru,sedan,2009,Red,5423,Brown,4,1
2807,2021,Honda,suv,2012,White,18659,Black,15,0
2808,2006,Subaru,suv,2012,White,10097,Black,10,0
2809,2002,Subaru,sedan,2010,Blue,1686,Black,17,1
2810,2022,Toyota,sedan,2016,White,14328,Black,14,0
2811,2021,Subaru,truck,2004,White,3735,Brown,1,0
2812,2015,Honda,suv,2007,Blue,18767,Brown,11,0
2813,2009,Honda,suv,2002,White,9205,Brown,2,0
2814,2018,Toyota,truck,2015,Red,4442,Brown,14,0
2815,2003,Subaru,sedan,2017,Red,23182,Black,13,0
2816,2021,Toyota,sedan,2022,Red,19652,Brown,8,0
2817,2014,Toyota,sedan,2020,White,16922,Black,18,0
2818,2016,Honda,suv,2005,White,3387,Black,7,1
2819,2011,Honda,truck,2011,Red,22943,Black,18,0
2820,2023,Subaru,suv,2021,White,2590,Brown,7,0
2821,2011,Toyota,suv,2008,Blue,16325,Brown,13,0
2822,2014,Toyota,suv,2010,Blue,3525,Black,6,0
2823,2021,Subaru,suv,2000,Red,4296,Black,12,0
2824,2009,Honda,suv,2000,Red,10583,Black,9,0
2825,2000,Subaru,suv,2020,White,20175,Brown,3,1
2826,2002,Subaru,sedan,2010,Blue,14691,Brown,14,0
2827,2023,Subaru,truck,2002,Red,17274,Black,2,0
2828,2002,Subaru,truck,2008,Blue,20532,Black,3,1
2829,2001,Toyota,suv,2015,Red,8002,Black,7,1
2830,2004,Subaru,sedan,2022,Red,14518,Brown,20,0
2831,2003,Subaru,suv,2009,Red,1232,Brown,12,0
2832,2002,Honda,suv,2020,Red,23784,Black,4,0
2833,2006,Honda,suv,2000,White,14194,Brown,11,0
2834,2014,Honda,truck,2013,Red,16101,Black,13,0
2835,2003,Toyota,truck,2016,Red,7111,Black,9,1
2836,2021,Toyota,suv,2001,White,21382,Brown,15,0
2837,2014,Honda,suv,2002,Red,17475,Brown,10,0
2838,2009,Subaru,sedan,2004,Red,10230,Black,20,0
2839,2015,Honda,truck,2023,Red,20165,Black,16,1
2840,2003,Subaru,truck,2020,Red,19986,Black,3,0
2841,2012,Toyota,suv,2021,White,7944,Black,1,1
2842,2012,Honda,suv,2006,Red,2677,Brown,9,0
2843,2014,Honda,suv,2001,Blue,13512,Brown,4,0
2844,2023,Toyota,suv,2017,Red,14103,Black,19,0
2845,2008,Subaru,truck,2007,Blue,9371,Brown,17,0
2846,2001,Subaru,sedan,2010,White,10692,Brown,18,0
2847,2005,Toyota,truck,2020,Red,7394,Black,11,1
2848,2009,Toyota,sedan,2012,Red,21956,Black,15,0
2849,2021,Subaru,suv,2006,Red,23439,Brown,7,1
2850,2013,Honda,truck,2020,White,23431,Black,13,1
2851,2006,Honda,truck,2002,White,15608,Brown,20,0
2852,2010,Honda,truck,2008,Blue,3839,Brown,2,1
2853,2014,Toyota,sedan,2022,Blue,10806,Black,14,0
2854,2019,Honda,suv,2023,White,7844,Black,12,0
2855,2010,Toyota,truck,2016,Blue,1353,Brown,11,0
2856,2001,Subaru,sedan,2007,Red,10169,Black,5,0
2857,2021,Subaru,truck,2015,White,16157,Brown,18,0
2858,2011,Toyota,suv,2018,Red,9023,Brown,6,0
2859,2012,Subaru,truck,2016,Blue,19773,Black,18,0
2860,2011,Toyota,truck,2000,Blue,19023,Black,10,0
2861,2013,Honda,sedan,2016,Red,16558,Brown,3,0
2862,2007,Toyota,sedan,2014,Blue,20220,Black,2,1
2863,2006,Toyota,truck,2016,Red,22357,Brown,19,0
2864,2005,Toyota,truck,2017,Blue,14765,Brown,18,0
2865,2013,Toyota,suv,2019,Red,21563,Brown,8,0
2866,2020,Subaru,sedan,2006,White,19365,Brown,15,0
2867,2020,Subaru,suv,2018,Red,21509,Black,16,0
2868,2014,Subaru,truck,2003,White,22893,Black,11,0
2869,2002,Honda,sedan,2005,White,16246,Black,15,0
2870,2023,Honda,truck,2001,White,6778,Brown,10,0
2871,2016,Subaru,suv,2011,Blue,5743,Brown,11,0
2872,2010,Subaru,sedan,2009,White,2119,Brown,4,1
2873,2008,Toyota,sedan,2018,White,16710,Black,6,1
2874,2010,Subaru,truck,2015,White,22123,Black,4,0
2875,2012,Subaru,suv,2018,Blue,21643,Black,5,1
2876,2022,Honda,truck,2012,Blue,21979,Black,10,0
2877,2007,Honda,sedan,2005,Blue,1111,Brown,12,0
2878,2022,Toyota,sedan,2003,White,11132,Brown,8,1
2879,2001,Subaru,truck,2014,Red,1477,Black,11,0
2880,2001,Subaru,truck,2022,Red,15090,Brown,3,1
2881,2023,Honda,sedan,2020,Blue,23881,Brown,7,0
2882,2022,Honda,suv,2012,White,20248,Brown,17,0
2883,2003,Honda,suv,2007,Blue,23722,Brown,4,1
2884,2013,Honda,sedan,2019,White,6100,Brown,12,1
2885,2013,Honda,sedan,2007,Red,17422,Black,17,0
2886,2010,Toyota,sedan,2007,White,11430,Black,14,0
2887,2004,Subaru,truck,2005,Red,8626,Black,13,0
2888,2019,Honda,suv,2005,Red,20956,Black,20,0
2889,2013,Subaru,truck,2022,Red,11190,Black,17,0
2890,2011,Toyota,truck,2022,Blue,4034,Brown,11,0
2891,2000,Subaru,suv,2019,White,18789,Black,16,0
2892,2009,Honda,truck,2010,White,5319,Brown,4,0
2893,2009,Toyota,suv,2019,Blue,6541,Brown,3,1
2894,2002,Honda,suv,2012,Red,19018,Brown,20,0
2895,2020,Honda,sedan,2009,White,3656,Black,3,0
2896,2014,Subaru,suv,2019,White,21325,Brown,12,0
2897,2016,Honda,suv,2004,Blue,7934,Brown,12,0
2898,2023,Honda,truck,2007,White,4118,Brown,14,0
2899,2011,Honda,suv,2015,Blue,2663,Brown,13,0
2900,2001,Toyota,truck,2020,Red,22508,Brown,8,1
2901,2005,Toyota,sedan,2020,White,13397,Brown,11,0
2902,2002,Honda,sedan,2001,Blue,18619,Brown,10,1
2903,2010,Honda,sedan,2013,White,16160,Brown,15,0
2904,2011,Honda,truck,2016,White,24753,Black,20,1
2905,2019,Toyota,suv,2014,Blue,15273,Black,3,1
2906,2014,Toyota,suv,2014,Red,17289,Brown,2,0
2907,2003,Subaru,sedan,2014,Blue,2075,Brown,15,0
2908,2003,Honda,sedan,2010,White,3309,Brown,20,0
2909,2017,Toyota,truck,2008,White,16603,Brown,1,0
2910,2002,Honda,sedan,2017,White,18450,Brown,4,1
2911,2012,Toyota,suv,2011,Blue,13620,Black,19,0
2912,2010,Toyota,truck,2020,Blue,15069,Brown,6,0
2913,2009,Toyota,suv,2017,Red,20875,Brown,8,1
2914,2020,Subaru,sedan,2023,Blue,12644,Brown,2,1
2915,2023,Toyota,truck,2020,Red,11268,Brown,20,1
2916,2012,Toyota,sedan,2014,White,7346,Black,16,0
2917,2011,Honda,suv,2016,White,14856,Brown,14,0
2918,2020,Honda,truck,2022,Red,4054,Brown,17,0
2919,2000,Subaru,truck,2011,Blue,13514,Black,1,0
2920,2016,Toyota,suv,2001,Blue,16777,Black,5,0
2921,2008,Subaru,truck,2020,Red,2495,Brown,1,1
2922,2023,Subaru,sedan,2008,Blue,4904,Brown,9,0
2923,2009,Subaru,suv,2017,Blue,3989,Black,6,1
2924,2020,Honda,sedan,2017,Red,16509,Brown,4,0
2925,2005,Toyota,sedan,2020,Red,8142,Brown,5,0
2926,2004,Subaru,truck,2012,Blue,21250,Brown,16,0
2927,2008,Toyota,sedan,2007,Red,10423,Black,12,0
2928,2020,Toyota,sedan,2003,Blue,5103,Black,6,1
2929,2020,Subaru,truck,2010,Red,3319,Brown,19,0
2930,2017,Toyota,truck,2007,White,7004,Black,2,0
2931,2005,Subaru,sedan,2006,Red,7836,Black,8,0
2932,2013,Subaru,truck,2004,Red,2599,Black,1,1
2933,2007,Honda,suv,2019,Blue,12937,Black,8,1
2934,2004,Honda,truck,2020,Blue,4880,Black,11,0
2935,2012,Subaru,sedan,2021,Blue,15620,Black,7,1
2936,2022,Toyota,truck,2019,White,3774,Black,19,1
2937,2005,Honda,truck,2014,White,12602,Brown,17,0
2938,2011,Honda,suv,2022,White,7650,Black,4,1
2939,2021,Honda,suv,2022,White,24998,Black,18,0
2940,2005,Subaru,truck,2016,White,9142,Brown,11,0
2941,2008,Honda,truck,2004,Blue,6065,Brown,4,0
2942,2004,Subaru,truck,2006,White,20171,Brown,2,0
2943,2013,Toyota,truck,2020,Red,1590,Brown,17,0
2944,2006,Honda,truck,2005,White,17496,Brown,17,0
2945,2015,Honda,sedan,2003,Red,24806,Black,2,1
2946,2005,Honda,suv,2023,White,2208,Brown,17,0
2947,2006,Toyota,truck,2012,Blue,13162,Brown,7,0
2948,2023,Subaru,truck,2008,White,6838,Brown,15,0
2949,2003,Subaru,truck,2000,Red,6709,Black,19,0
2950,2007,Subaru,truck,2023,Blue,23567,Brown,5,1
2951,2004,Subaru,sedan,2012,Red,23108,Brown,11,0
2952,2015,Toyota,truck,2014,Red,7558,Black,7,0
2953,2009,Subaru,truck,2011,White,24920,Brown,12,0
2954,2017,Toyota,truck,2010,Blue,14383,Black,12,0
2955,2004,Toyota,suv,2010,Blue,5271,Black,15,0
2956,2016,Subaru,sedan,2007,Red,1448,Black,10,0
2957,2013,Subaru,truck,2004,Blue,8657,Brown,1,0
2958,2005,Subaru,suv,2010,Red,21104,Brown,9,0
2959,2014,Honda,sedan,2012,Red,8826,Brown,16,0
2960,2006,Subaru,suv,2010,White,6625,Brown,1,0
2961,2001,Toyota,sedan,2012,Red,2199,Brown,6,0
2962,2004,Subaru,suv,2011,Red,23860,Brown,9,1
2963,2011,Honda,truck,2019,Red,7990,Black,2,0
2964,2004,Subaru,sedan,2012,Red,24465,Black,19,0
2965,2009,Subaru,suv,2000,White,2578,Brown,14,0
2966,2023,Subaru,sedan,2008,Red,7046,Black,20,0
2967,2013,Subaru,suv,2020,White,12062,Black,20,0
2968,2005,Honda,truck,2003,Blue,13443,Brown,4,0
2969,2003,Toyota,suv,2005,Blue,13336,Brown,10,1
2970,2003,Toyota,sedan,2014,White,14368,Black,1,0
2971,2021,Toyota,sedan,2015,Blue,24588,Black,4,1
2972,2001,Honda,truck,2012,Blue,14250,Brown,7,0
2973,2015,Toyota,truck,2010,White,1106,Black,18,0
2974,2021,Toyota,truck,2014,Red,15521,Brown,8,1
2975,2020,Subaru,sedan,2017,Blue,9802,Black,14,0
2976,2023,Subaru,truck,2009,Red,15521,Black,15,0
2977,2004,Toyota,truck,2013,Red,13725,Brown,14,0
2978,2015,Honda,sedan,2012,White,19150,Brown,14,0
2979,2020,Honda,sedan,2018,Blue,2921,Black,1,1
2980,2015,Honda,suv,2002,Blue,22869,Brown,1,1
2981,2015,Toyota,sedan,2001,Red,5849,Black,3,1
2982,2008,Subaru,suv,2014,Blue,1574,Black,3,0
2983,2020,Subaru,truck,2008,White,11977,Brown,9,1
2984,2003,Toyota,sedan,2017,Red,18616,Brown,16,0
2985,2007,Toyota,sedan,2018,Blue,19187,Black,11,0
2986,2020,Subaru,truck,2006,Blue,17009,Brown,20,0
2987,2014,Honda,truck,2020,Red,3274,Black,6,0
2988,2002,Honda,suv,2013,White,21986,Black,20,0
2989,2022,Toyota,truck,2009,Red,17960,Brown,12,1
2990,2014,Toyota,suv,2008,Blue,4737,Brown,17,0
2991,2006,Honda,truck,2021,Blue,23287,Black,20,0
2992,2011,Toyota,suv,2008,Blue,2061,Black,11,0
2993,2009,Subaru,sedan,2012,White,17604,Black,20,0
2994,2006,Toyota,sedan,2008,White,2370,Black,2,1
2995,2011,Toyota,suv,2019,White,8386,Brown,9,1
2996,2002,Subaru,suv,2017,White,10938,Black,15,0
2997,2002,Subaru,sedan,2008,Red,1883,Brown,19,0
2998,2017,Toyota,suv,2020,Blue,23741,Black,20,0
2999,2022,Honda,sedan,2017,Red,17522,Brown,20,0
3000,2011,Honda,truck,2001,White,4806,Black,17,0
3001,2017,Honda,truck,2003,Blue,7760,Black,2,0
3002,2011,Subaru,truck,2009,Red,23111,Black,7,1
3003,2017,Honda,sedan,2022,Blue,5491,Brown,7,0
3004,2006,Toyota,suv,2021,White,23948,Black,13,0
3005,2000,Honda,truck,2018,Red,12859,Black,18,0
3006,2020,Subaru,suv,2015,White,15650,Brown,13,0
3007,2019,Subaru,sedan,2018,Red,18899,Brown,15,0
3008,2015,Honda,truck,2016,Red,17440,Brown,14,0
3009,2016,Toyota,sedan,2018,White,3189,Brown,10,0
3010,2013,Toyota,truck,2001,Red,16999,Brown,15,0
3011,2002,Toyota,truck,2011,Red,19214,Brown,14,1
3012,2017,Honda,suv,2022,White,21958,Black,5,0
3013,2002,Subaru,truck,2021,Blue,7574,Black,19,0
3014,2002,Toyota,truck,2008,White,10721,Brown,7,0
3015,2010,Subaru,sedan,2003,White,4323,Brown,10,0
3016,2016,Toyota,truck,2021,Red,13703,Black,5,1
3017,2007,Subaru,truck,2007,Blue,21114,Brown,2,0
3018,2009,Honda,sedan,2009,White,13269,Black,18,0
3019,2007,Toyota,suv,2007,White,5936,Black,13,0
3020,2001,Toyota,truck,2015,White,3479,Black,13,0
3021,2001,Subaru,truck,2000,Red,11790,Black,16,0
3022,2023,Honda,suv,2008,Blue,22994,Brown,4,1
3023,2021,Honda,sedan,2010,Blue,21386,Brown,17,0
3024,2007,Subaru,sedan,2004,White,10985,Black,8,1
3025,2014,Subaru,sedan,2023,White,15025,Black,10,0
3026,2004,Toyota,truck,2019,White,4325,Black,15,0
3027,2013,Subaru,truck,2000,Red,2763,Black,13,0
3028,2022,Honda,sedan,2009,Red,1918,Brown,19,0
3029,2011,Honda,sedan,2013,Blue,6703,Black,17,0
3030,2015,Honda,sedan,2009,Blue,15602,Black,15,0
3031,2016,Honda,sedan,2005,White,21406,Brown,11,0
3032,2000,Subaru,suv,2007,Red,21671,Brown,13,0
3033,2012,Toyota,truck,2015,White,16396,Brown,9,1
3034,2021,Toyota,sedan,2006,White,14760,Brown,2,0
3035,2021,Subaru,suv,2005,Blue,13711,Black,11,0
3036,2017,Toyota,sedan,2012,Red,16339,Black,18,0
3037,2017,Subaru,truck,2019,White,4839,Black,1,0
3038,2016,Honda,suv,2002,Blue,14859,Brown,16,0
3039,2019,Toyota,sedan,2023,Blue,8252,Brown,17,1
3040,2008,Honda,truck,2020,White,10981,Black,6,0
3041,2016,Honda,sedan,2018,Blue,16091,Brown,10,1
3042,2007,Subaru,sedan,2022,White,5431,Brown,13,0
3043,2008,Subaru,sedan,2000,Red,17857,Black,9,0
3044,2007,Toyota,truck,2013,White,14909,Brown,18,0
3045,2017,Honda,sedan,2010,Blue,1818,Brown,16,0
3046,2002,Toyota,truck,2016,Red,16120,Black,8,0
3047,2011,Subaru,sedan,2022,Blue,16959,Black,6,1
3048,2004,Subaru,sedan,2007,Red,15937,Brown,13,0
3049,2002,Honda,suv,2015,Blue,1483,Brown,9,0
3050,2013,Honda,truck,2010,Blue,4633,Black,4,1
3051,2015,Honda,sedan,2002,White,4510,Brown,2,0
3052,2017,Subaru,truck,2014,White,20552,Black,7,1
3053,2006,Subaru,suv,2007,White,14365,Brown,8,0
3054,2005,Honda,suv,2006,White,23423,Black,18,0
3055,2020,Honda,sedan,2018,Red,15997,Brown,1,0
3056,2000,Honda,suv,2018,Blue,23937,Brown,16,0
3057,2015,Honda,suv,2007,White,4149,Black,9,0
3058,2011,Honda,sedan,2010,Blue,21776,Brown,11,0
3059,2011,Subaru,sedan,2000,White,19699,Black,19,0
3060,2016,Subaru,truck,2002,Red,3187,Brown,8,1
3061,2013,Honda,suv,2005,Red,15722,Black,2,0
3062,2015,Honda,sedan,2003,Red,24137,Brown,18,0
3063,2014,Toyota,sedan,2017,Blue,7626,Brown,9,1
3064,2011,Toyota,sedan,2015,White,16628,Black,10,0
3065,2003,Subaru,suv,2022,Red,24598,Black,19,0
3066,2014,Toyota,truck,2023,Blue,11471,Black,19,0
3067,2013,Subaru,sedan,2014,Blue,10621,Brown,5,0
3068,2001,Toyota,suv,2011,Red,19060,Brown,2,0
3069,2014,Subaru,truck,2002,Red,23140,Black,7,1
3070,2015,Honda,suv,2019,Red,9303,Brown,15,0
3071,2014,Subaru,sedan,2006,Blue,6921,Black,8,1
3072,2017,Subaru,truck,2016,Red,14690,Brown,8,0
3073,2015,Honda,sedan,2011,Blue,5584,Brown,17,0
3074,2002,Subaru,truck,2015,Blue,2104,Black,16,0
3075,2015,Honda,suv,2011,Red,9347,Black,19,0
3076,2013,Honda,truck,2020,Red,17471,Black,10,1
3077,2002,Honda,truck,2018,Red,19327,Brown,8,1
3078,2023,Subaru,sedan,2007,Blue,14359,Black,6,1
3079,2021,Toyota,sedan,2004,Red,11454,Black,6,0
3080,2000,Honda,suv,2011,White,2555,Black,2,1
3081,2018,Subaru,suv,2009,White,5725,Brown,16,1
3082,2003,Toyota,sedan,2001,Blue,9068,Black,5,0
3083,2019,Toyota,sedan,2012,White,11331,Brown,8,0
3084,2007,Toyota,suv,2002,Red,16186,Black,5,1
3085,2013,Subaru,truck,2001,Red,9259,Brown,13,0
3086,2015,Honda,sedan,2023,Blue,8724,Black,20,0
3087,2000,Toyota,sedan,2020,Red,13257,Black,11,0
3088,2020,Toyota,sedan,2016,Red,6340,Brown,15,0
3089,2007,Honda,truck,2016,Blue,4560,Black,16,0
3090,2014,Honda,truck,2003,White,11260,Black,7,0
3091,2015,Toyota,truck,2014,Red,17175,Brown,12,0
3092,2023,Subaru,suv,2001,White,22787,Black,9,1
3093,2017,Subaru,sedan,2000,Blue,1785,Brown,4,0
3094,2022,Honda,sedan,2004,Red,14235,Black,20,0
3095,2001,Toyota,suv,2006,White,2682,Brown,11,0
3096,2023,Honda,suv,2003,Blue,18764,Brown,10,1
3097,2001,Honda,truck,2001,Blue,23857,Brown,2,0
3098,2023,Toyota,suv,2019,Blue,18276,Black,12,0
3099,2020,Toyota,suv,2002,Red,1612,Brown,18,0
3100,2013,Subaru,sedan,2020,Blue,3332,Black,11,0
3101,2009,Subaru,sedan,2007,Red,6540,Black,20,0
3102,2000,Toyota,sedan,2010,Red,8496,Brown,3,1
3103,2023,Honda,truck,2020,Blue,21239,Brown,2,1
3104,2019,Subaru,suv,2023,Red,7754,Brown,13,0
3105,2018,Subaru,truck,2006,Red,12957,Black,5,0
3106,2014,Honda,truck,2001,Blue,9265,Black,17,0
3107,2019,Honda,sedan,2007,Blue,13951,Brown,4,0
3108,2005,Honda,sedan,2014,Red,15136,Brown,10,0
3109,2017,Toyota,suv,2007,Blue,22745,Brown,2,1
3110,2000,Toyota,truck,2004,White,16302,Black,8,0
3111,2007,Subaru,sedan,2006,Blue,2045,Brown,12,0
3112,2001,Toyota,truck,2014,Red,22165,Black,19,1
3113,2021,Honda,suv,2004,White,21714,Brown,8,0
3114,2000,Toyota,suv,2013,Blue,4336,Black,9,0
3115,2004,Honda,sedan,2011,Red,9262,Brown,9,1
3116,2006,Subaru,suv,2004,Red,4889,Black,17,0
3117,2011,Toyota,sedan,2003,White,2800,Brown,4,0
3118,2005,Toyota,suv,2004,Blue,2381,Black,13,0
3119,2010,Subaru,suv,2002,White,11517,Black,4,0
3120,2017,Toyota,truck,2004,White,20612,Black,17,0
3121,2001,Subaru,suv,2003,Blue,1768,Brown,10,0
3122,2015,Subaru,sedan,2018,Red,14721,Black,10,0
3123,2015,Honda,suv,2018,Blue,11651,Black,4,1
3124,2004,Subaru,truck,2021,Red,7077,Black,14,0
3125,2013,Toyota,truck,2010,Blue,4102,Brown,3,0
3126,2022,Subaru,suv,2003,White,3901,Brown,20,0
3127,2001,Honda,truck,2008,White,14141,Black,13,0
3128,2001,Subaru,suv,2020,Blue,10236,Brown,2,1
3129,2010,Toyota,sedan,2006,Blue,13266,Black,11,0
3130,2001,Subaru,sedan,2013,Red,20543,Brown,6,0
3131,2003,Toyota,suv,2003,White,13135,Black,12,0
3132,2022,Subaru,sedan,2017,Red,8306,Brown,1,0
3133,2007,Subaru,sedan,2023,White,20573,Brown,14,0
3134,2007,Subaru,suv,2014,Blue,16798,Brown,6,1
3135,2003,Toyota,sedan,2010,Red,8376,Brown,19,0
3136,2015,Honda,sedan,2022,Red,1975,Brown,16,0
3137,2003,Honda,suv,2002,White,7470,Black,3,0
3138,2008,Subaru,suv,2015,Blue,16353,Black,7,1
3139,2011,Toyota,truck,2016,White,5872,Brown,8,1
3140,2012,Subaru,truck,2004,Red,14890,Black,20,0
3141,2018,Subaru,suv,2013,Red,11364,Brown,15,0
3142,2015,Toyota,truck,2005,Blue,8951,Brown,9,1
3143,2008,Toyota,suv,2011,Red,7776,Brown,15,0
3144,2015,Honda,sedan,2021,White,4104,Black,2,0
3145,2008,Subaru,suv,2017,Red,14173,Black,17,0
3146,2004,Toyota,sedan,2003,Blue,19228,Brown,11,1
3147,2011,Toyota,truck,2013,Blue,9592,Brown,15,0
3148,2015,Toyota,truck,2000,White,17124,Brown,9,0
3149,2023,Toyota,suv,2016,White,20566,Brown,11,0
3150,2020,Subaru,sedan,2002,Blue,19097,Black,12,0
3151,2008,Honda,suv,2011,White,14079,Black,4,0
3152,2006,Subaru,truck,2019,White,6186,Black,8,0
3153,2009,Subaru,truck,2005,White,13122,Brown,9,1
3154,2000,Honda,sedan,2023,Red,4250,Black,7,0
3155,2022,Toyota,sedan,2008,White,20062,Black,8,0
3156,2008,Honda,sedan,2021,Red,20663,Brown,16,0
3157,2001,Subaru,truck,2003,Blue,16589,Brown,17,0
3158,2010,Honda,truck,2010,Blue,11698,Brown,1,0
3159,2014,Toyota,sedan,2004,Red,7041,Brown,19,0
3160,2010,Honda,truck,2018,Red,12553,Black,16,0
3161,2001,Honda,truck,2004,White,7052,Brown,3,0
3162,2014,Honda,truck,2001,Red,9447,Black,18,0
3163,2023,Subaru,truck,2020,White,23237,Brown,10,0
3164,2008,Honda,suv,2009,Blue,22446,Brown,3,1
3165,2010,Honda,truck,2018,White,11029,Brown,3,0
3166,2004,Toyota,truck,2016,Red,1532,Brown,17,0
3167,2011,Subaru,suv,2002,White,24419,Black,19,0
3168,2022,Honda,truck,2020,Blue,4606,Brown,15,0
3169,2001,Subaru,truck,2016,Blue,4021,Black,16,0
3170,2004,Honda,sedan,2011,Blue,5059,Black,4,1
3171,2007,Honda,truck,2020,White,23745,Brown,19,1
3172,2005,Subaru,suv,2008,White,15549,Black,19,0
3173,2007,Honda,truck,2020,Red,21390,Black,9,1
3174,2009,Honda,sedan,2006,Blue,2095,Black,7,0
3175,2018,Honda,sedan,2013,Red,13473,Brown,17,0
3176,2006,Subaru,truck,2019,White,16657,Brown,20,0
3177,2008,Toyota,sedan,2011,Blue,22313,Black,4,1
3178,2017,Toyota,truck,2015,Red,24526,Black,12,0
3179,2009,Subaru,truck,2000,Red,14309,Black,8,1
3180,2010,Subaru,sedan,2021,White,5210,Black,18,0
3181,2000,Subaru,truck,2017,Red,2301,Brown,17,0
3182,2009,Toyota,truck,2019,Red,6506,Brown,14,0
3183,2005,Subaru,sedan,2016,Blue,16778,Black,2,0
3184,2010,Toyota,suv,2009,White,2871,Black,12,0
3185,2001,Honda,suv,2014,Red,23545,Black,4,0
3186,2021,Honda,truck,2023,Red,4440,Black,17,0
3187,2000,Honda,sedan,2009,Red,15208,Brown,2,0
3188,2004,Toyota,suv,2017,White,5099,Brown,2,0
3189,2005,Toyota,truck,2019,White,15107,Brown,16,0
3190,2006,Subaru,suv,2017,Blue,24657,Black,2,1
3191,2001,Subaru,truck,2014,Red,23327,Black,15,0
3192,2000,Subaru,sedan,2002,White,6716,Black,11,0
3193,2009,Honda,sedan,2015,Red,7482,Black,5,1
3194,2023,Honda,suv,2012,Blue,6760,Brown,2,0
3195,2011,Toyota,sedan,2004,White,2196,Black,9,0
3196,2016,Subaru,suv,2002,White,17172,Black,19,0
3197,2016,Subaru,truck,2009,Blue,11591,Black,5,0
3198,2003,Honda,suv,2015,White,17132,Brown,12,0
3199,2000,Toyota,truck,2000,Red,14689,Black,15,0
3200,2015,Toyota,sedan,2006,Red,4993,Black,1,0
3201,2015,Toyota,suv,2022,Blue,23995,Brown,12,0
3202,2019,Toyota,suv,2012,Red,23501,Brown,1,1
3203,2011,Honda,truck,2008,White,3339,Brown,15,0
3204,2011,Toyota,truck,2007,Red,21165,Black,18,0
3205,2009,Honda,suv,2008,White,15413,Black,14,0
3206,2012,Toyota,sedan,2005,White,2256,Black,7,0
3207,2019,Subaru,truck,2002,Blue,17697,Black,9,0
3208,2001,Toyota,sedan,2014,Blue,11674,Brown,10,0
3209,2017,Subaru,truck,2017,White,15142,Brown,8,1
3210,2009,Subaru,suv,2023,White,22368,Brown,14,0
3211,2009,Subaru,suv,2007,White,1806,Black,6,0
3212,2009,Subaru,sedan,2011,Red,13818,Black,4,0
3213,2017,Subaru,truck,2007,White,1456,Black,16,0
3214,2009,Subaru,sedan,2016,Red,6437,Brown,8,1
3215,2002,Subaru,truck,2013,White,16078,Black,20,0
3216,2013,Honda,sedan,2018,White,21032,Brown,2,1
3217,2014,Honda,truck,2013,Blue,14783,Black,15,0
3218,2023,Subaru,sedan,2001,Blue,6790,Brown,18,0
3219,2009,Subaru,truck,2011,White,7429,Brown,17,0
3220,2020,Honda,suv,2016,Blue,15335,Brown,18,0
3221,2012,Honda,suv,2015,White,23115,Black,9,0
3222,2017,Subaru,sedan,2000,Blue,8608,Black,11,0
3223,2015,Honda,suv,2003,Blue,11099,Black,8,1
3224,2018,Subaru,suv,2008,Red,16842,Black,13,0
3225,2000,Subaru,sedan,2018,Blue,7647,Brown,1,1
3226,2010,Subaru,sedan,2022,Blue,14062,Black,14,0
3227,2018,Toyota,sedan,2020,Red,13653,Brown,7,1
3228,2011,Honda,sedan,2006,White,11531,Brown,15,0
